"ecoli_copiespm3.ln.diffmeth.mean","MindistPigs15.NEG.95Win.10to90scaled","MindistPoultry250.NEG.95Win.10to90scaled","MindistCows5.NEG.95Win.10to90scaled","MindistHorses5.NEG.95Win.10to90scaled","MindistGoats50.NEG.95Win.10to90scaled","MindistSheep50.NEG.95Win.10to90scaled","MinDistAnyFarm.NEG.95Win.10to90scaled","MindistPigs15.INV.95Win.10to90scaled","MindistPoultry250.INV.95Win.10to90scaled","MindistCows5.INV.95Win.10to90scaled","MindistHorses5.INV.95Win.10to90scaled","MindistGoats50.INV.95Win.10to90scaled","MindistSheep50.INV.95Win.10to90scaled","MinDistAnyFarm.INV.95Win.10to90scaled","npigs.500m.95Win.10to90scaled","npoultry.500m.95Win.10to90scaled","ncows.500m.95Win.10to90scaled","nhorses.500m.95Win.10to90scaled","npigs.1000m.95Win.10to90scaled","npoultry.1000m.95Win.10to90scaled","ncows.1000m.95Win.10to90scaled","nhorses.1000m.95Win.10to90scaled","nsheep.1000m.95Win.10to90scaled","npigs.3000m.95Win.10to90scaled","npoultry.3000m.95Win.10to90scaled","ncows.3000m.95Win.10to90scaled","nhorses.3000m.95Win.10to90scaled","ngoats.3000m.95Win.10to90scaled","nsheep.3000m.95Win.10to90scaled","AllFarm.250m.95Win.10to90scaled","AllFarm.500m.95Win.10to90scaled","AllFarm.1000m.95Win.10to90scaled","AllFarm.3000m.95Win.10to90scaled","PigFarm.500m.95Win.10to90scaled","PoultryFarm.500m.95Win.10to90scaled","CattleFarm.500m.95Win.10to90scaled","PigFarm.1000m.95Win.10to90scaled","PoultryFarm.1000m.95Win.10to90scaled","CattleFarm.1000m.95Win.10to90scaled","HorseFarm.1000m.95Win.10to90scaled","PigFarm.3000m.95Win.10to90scaled","PoultryFarm.3000m.95Win.10to90scaled","CattleFarm.3000m.95Win.10to90scaled","HorseFarm.3000m.95Win.10to90scaled","GoatFarm.3000m.95Win.10to90scaled","SheepFarm.3000m.95Win.10to90scaled","npigsWghtDist.1000m.sum.95Win.10to90scaled","npoultryWghtDist.1000m.sum.95Win.10to90scaled","ncowsWghtDist.1000m.sum.95Win.10to90scaled","nhorsesWghtDist.1000m.sum.95Win.10to90scaled","nsheepWghtDist.1000m.sum.95Win.10to90scaled","npigsWghtDist.3000m.sum.95Win.10to90scaled","npoultryWghtDist.3000m.sum.95Win.10to90scaled","ncowsWghtDist.3000m.sum.95Win.10to90scaled","nhorsesWghtDist.3000m.sum.95Win.10to90scaled","ngoatsWghtDist.3000m.sum.95Win.10to90scaled","nsheepWghtDist.3000m.sum.95Win.10to90scaled","nAnyFarmWghtDist.1000m.sum.95Win.10to90scaled","nPigFarmWghtDist.1000m.sum.95Win.10to90scaled","nPoultryFarmWghtDist.1000m.sum.95Win.10to90scaled","nCattleFarmWghtDist.1000m.sum.95Win.10to90scaled","nHorseFarmWghtDist.1000m.sum.95Win.10to90scaled","nAnyFarmWghtDist.3000m.sum.95Win.10to90scaled","nPigFarmWghtDist.3000m.sum.95Win.10to90scaled","nPoultryFarmWghtDist.3000m.sum.95Win.10to90scaled","nCattleFarmWghtDist.3000m.sum.95Win.10to90scaled","nHorseFarmWghtDist.3000m.sum.95Win.10to90scaled","nGoatFarmWghtDist.3000m.sum.95Win.10to90scaled","nSheepFarmWghtDist.3000m.sum.95Win.10to90scaled"
3.904440602,-1.48394840495196,-1.5986353539788,-1.40907120218815,-1.17744089835124,-1.63230102467231,-1.21767386666852,-1.50861401607964,0.175961748566474,0.0884910202732866,0.18055959815082,0.344219574127994,0.21805836104968,0.349052409807389,0.113572271899766,0,0,0,0,0,0,0,0,0,0.253270323950414,0.100340641045745,0.231159479584322,0.544100801832761,0,0.578669482576558,0,0,0,0.814285714285714,0,0,0,0,0,0,0,0.666666666666667,0.133333333333333,0.416666666666667,1.8,0,1,0,0,0,0,0,0.197257121166053,0.0536581471979842,0.139706052999465,0.422299367204232,0,0.320699710431605,0,0,0,0,0,0.477621736283436,0.385681227435682,0.0596719027145804,0.318521914681462,1.11810166742905,0,0.376797644423822
3.637172401,-0.446031811208154,-1.5986353539788,-0.357896122583911,-0.309505037114717,-1.27841926978144,-1.42882431954566,-0.427925377780456,0.585425396752672,0.0884910202732866,0.710880256105138,1.30950501157113,0.278419776411792,0.297469710294795,0.400389298594679,0.472256987901544,0,0.0636132315521628,0.958333333333333,0.301177836761778,0,0.0211416490486258,0.311258278145695,0.0571428571428571,0.260956251093913,0.100125446653477,0.105310531053105,0.487972508591065,0.000999400359784129,0.12882787750792,0,0.571428571428571,0.388888888888889,0.7,1,0,0.5,0.571428571428571,0,0.142857142857143,0.5,0.6,0.0666666666666667,0.277777777777778,1.8,0,0.333333333333333,0.364133836060008,0,0.0411158734690407,0.424501140078346,0.075972399104448,0.284090484118002,0.0437854135581682,0.0710863621108111,0.464226438326914,0.000435271712391349,0.114200473066129,0.390922355393165,0.589167789445259,0,0.237817883638235,0.593791113711918,0.551371278545274,0.545581916495037,0.0256024566406338,0.327234772413993,1.28425632382892,0,0.129234333080983
3.856292811,-0.272226564665793,-0.119270990108206,-0.277408505580967,-0.587861873713019,-0.476855270867151,-0.776600676098827,-0.21269016369646,0.959194740978568,1.18608018354174,0.91713566622087,0.689444760206942,0.746424808887806,0.54729816796008,0.805569563013573,0.110554860241969,1.34567517112632,0.750636132315522,0.0416666666666667,0.0528782349037824,1,0.967019027484144,0.728476821192053,0,0.539323790607949,0.765443116948977,1.18852794370346,1.16723940435281,1.33559864081551,1.4181626187962,1,0.571428571428571,0.722222222222222,1.61428571428571,0,2,1,0.142857142857143,1.33333333333333,0.857142857142857,0.5,0.633333333333333,1.13333333333333,1.55555555555556,1.3,1,0.666666666666667,0.0947744406063456,1.06643187540851,0.848749884354799,0.819592192748703,0,0.441879837379325,1.03539660511528,1.00079108809515,1.10122777886311,1.31619851846842,1.02637979593879,0.75162650827468,0.0800707544297002,1.31670037494916,0.821570444448766,0.503370363455803,1.33432280898897,0.380118101996941,1.26858215204864,1.72451672758704,1.10065872498108,1.52217430539315,0.329006171525857
4.351929115,-0.799313276429503,-0.382507899780391,-0.24730979063989,-0.213871067890337,-0.220519151477638,-0.389776034564634,-0.295700704506983,0.326678423280386,0.369835355957946,1.02875538378913,1.8950594269331,1.61408505580999,1.09045193754248,0.579426201534442,0,0.155841630367144,1.42239185750636,1,0.340369940278699,0.186786747304759,1.14756871035941,1.05298013245033,3.05,1.19425610118028,1.22193131128453,1.51558792242861,0.596792668957617,1.33559864081551,1.51531151003168,0.5,0.857142857142857,1.16666666666667,1.97142857142857,0,1,1.5,0.142857142857143,0.666666666666667,1.14285714285714,0.75,1.23333333333333,1.4,1.75,1.3,1,1.33333333333333,0.260900674707572,0.135369311918132,1.41063161113408,1.36665014510916,2.10987285159314,0.921427117386396,1.04381724256223,1.439333280065,0.884963649670161,1.14709631212667,1.98775127863382,0.996139662640745,0.0968182727205146,0.375180534430917,1.58336976032589,0.639540389294786,1.66690353808529,0.722101605980887,1.00705794368325,1.95407057820414,1.02646999523654,0.605882539468625,1.04565254553637
3.849815281,-0.938114879859457,-0.473498034232493,-0.129529253822745,-0.646136418023487,-0.272447459110356,-0.218753801184109,-0.154874141903348,0.278343630282546,0.298765676184914,1.96419919756532,0.627264421239673,1.30644122102844,1.94296982465635,1.10629649966969,0,0,0.56234096692112,0.125,0.671781685467817,0.0526820930844071,1.123044397463,0.158940397350993,3.05,1.20606655556317,1.22193131128453,1.5411995745029,0.528064146620848,1.33559864081551,1.51531151003168,0.5,0.428571428571429,1.05555555555556,1.97142857142857,0,0,1,0.428571428571429,0.333333333333333,1.14285714285714,0,1.26666666666667,1.4,1.75,1.1,1,1.33333333333333,0.422735766407371,0.0406777387356451,1.41063161113408,0.284250507581324,2.10987285159314,0.973011163919864,1.05304233963836,1.439333280065,0.627022476869564,1,1.98775127863382,0.927537674738829,0.250102853187659,0.182223076321616,1.58336976032589,0,1.6645409203874,0.791017716301607,0.884463522302281,1.95407057820414,0.776211484508088,0.561794212193159,1.34881610667076
3.496523438,-0.197932446039025,-0.222697264602348,-0.836151953560815,-0.539097063607447,-0.428129536409447,-0.446098767325123,-0.241166683604386,1.31922950860115,0.63523436293787,0.304276281842019,0.751809771739278,0.831376138401797,0.952775925442708,0.710449413424598,0.260186344041163,0.453744036506949,0,0,0.168339416058394,0.153387676395828,0.261733615221987,0.390728476821192,0.357142857142857,0.570782823094309,0.636220552565818,0.973160952458882,1.24513172966781,0.827303617829302,0.278775079197466,0.5,0.428571428571429,0.555555555555556,1.48571428571429,0.5,2,0,0.285714285714286,0.666666666666667,0.428571428571429,0.5,0.733333333333333,0.933333333333333,1.33333333333333,1.5,1,0.666666666666667,0.231894433466603,0.181576402624631,0.171509623852038,0.499552181171236,0.166426748953536,0.457097016634444,0.444310572518355,0.667225103672934,1.13309945128014,0.674179763435725,0.265546635538004,0.530082279867216,0.582994235865964,0.617277872076695,0.26197792791993,0.489615615719263,1.13744579698065,0.674586472274019,0.883508529697171,1.19779864325162,1.23164828428772,0.875484067874541,0.260778191383587
4.369954099,-0.785522815879477,-0.622038317732323,-0.125518290850453,-0.692243365447822,-0.658295230703174,-0.798499617784447,-0.150078356934264,0.332413406945066,0.227421612962496,2.02696559640273,0.585485357133851,0.540694055061208,0.532288616354025,1.14164843720066,0,0,0.278625954198473,0,0.0846881220968812,0.0637391533000263,0.254968287526427,0.28476821192053,0.0714285714285714,0.42271077323471,0.621490579823774,1.00294574912037,1.21191294387171,0.827303617829302,0.389651531151003,0.5,0.142857142857143,0.444444444444444,1.35714285714286,0,0,0.5,0.285714285714286,0.666666666666667,0.285714285714286,0.25,0.666666666666667,0.866666666666667,1.25,1.3,1,0.333333333333333,0.0696056943435456,0.033667511628388,0.638619104308035,0.276012639526201,0.0366356731024208,0.370125168721511,0.375262807057434,0.848086776632474,0.908488340611314,0.485142976703495,0.290137320920199,0.45550622774604,0.204886133603799,0.258837744953185,0.772519984115858,0.23110373402321,1.04293714362292,0.507716527457812,0.584554954229131,1.4764490247725,0.930887646248451,0.618434942995269,0.12785524649472
4.141771108,-0.0620887081583178,-0.30370973945661,-0.578469227441158,-0.355994589540974,-0.683203098329612,-0.499125888863352,-0.0756506986877222,4.20556841450478,0.465789920434039,0.439818241172692,1.13849588851364,0.520982072892542,0.851553062151479,2.26483988852713,1.33166458072591,0.0285210537232939,0.0318066157760814,2.04166666666667,0.904072660915727,0.00964151108773775,0.304862579281184,1.18543046357616,1.38571428571429,0.32188815073549,0.105233394166063,0.831601341952377,1.27262313860252,0.585048970617629,0.413938753959873,1.5,1.14285714285714,1.11111111111111,1.5,2,1,0.5,1.28571428571429,0.333333333333333,0.857142857142857,1,0.733333333333333,0.266666666666667,1.66666666666667,1.7,0.5,0,1.49054183627802,0.0116064217411551,0.223260923139145,1.36665014510916,0.593132067190315,1.39769172762065,0.0520472442297139,0.607212681388291,1.3202333114718,0.357952890741717,0.497370151416432,1.38712692629264,1.6286995865276,0.284094455912528,0.601577619932174,1.03495981387147,1.71282564275265,1.86304165828721,0.274979786146387,1.60215385470577,1.60695324450514,0.316234556401587,0
2.298491387,-0.826850508391775,-0.668832117527259,-0.427896561516105,-0.425932203367627,-1.09301856373823,-0.91397957670844,-0.511622748007856,0.315798783045101,0.21151034203792,0.594585987931888,0.951556040946098,0.325644949239905,0.465034356788727,0.334888843258383,0,0,0.519083969465649,0.875,0.0511363636363636,0.00510123586642125,0.885835095137421,0.377483443708609,0.214285714285714,0.256572989673462,0.0369375335719934,0.749447672039931,0.744558991981672,0.00279832100739556,0.695881731784583,0,0.285714285714286,0.722222222222222,1.28571428571429,0,0,0.5,0.285714285714286,0.333333333333333,1,0.75,0.566666666666667,0.266666666666667,1.5,1.4,0,0.333333333333333,0.0318271009109213,0.00279549408554058,0.743314273645132,0.445173173404767,0.207020978509425,0.199439578185672,0.0245034600984892,0.720089374226273,0.777143067203939,0.00225157166268321,0.619722336772416,0.497767106843977,0.189026552252631,0.129004327713108,0.736161618040507,0.793770718643759,0.969699890276585,0.398959030363612,0.20880462869795,1.56285758322562,1.24471960997099,0,0.165862635579946
3.298104193,-1.20222960468642,-0.749622160789716,-0.961055568407526,-0.974922254295593,-1.03668362285205,-1.11117510463245,-1.14910456198748,0.21719499473111,0.188715033139093,0.264730994829456,0.415723937793279,0.343341328991589,0.382507191892249,0.149104517147205,0,0,0,0,0,0.00964151108773775,0.06553911205074,0.529801324503311,0,0.344938322337131,0.00283339283152448,0.886588658865887,1.27262313860252,0.00219868079152508,0.499472016895459,0,0,0.277777777777778,1.48571428571429,0,0,0,0,0.333333333333333,0.428571428571429,0.25,0.733333333333333,0.133333333333333,1.75,1.6,0,0,0,0.00470234673824434,0.0431747459592239,0.393452346531695,0,0.31769599481869,0.00290844791373087,0.549437392853687,0.955320645699941,0.00217952404443299,0.381282855874436,0.145996927727391,0,0.115101019387038,0.24679118356865,0.168109173231002,0.97039335188984,0.559500425222996,0.104856439737864,1.55610163507635,0.99464695781762,0,0
3.472456057,-0.730815439198597,-0.587114122897047,-0.868161585796391,-0.955515818547978,-0.395037000902371,-0.587885352087783,-0.890446914214656,0.357297235859463,0.240949712552335,0.293057571002833,0.42416688813149,0.901021078934996,0.722984901053093,0.19241656586635,0,0,0,0,0.14279197080292,0.168919274257165,0.251585623678647,0.344370860927152,0.0714285714285714,0.365804473057401,0.636178848226231,0.858440389493495,1.19931271477663,0.827303617829302,0.455121436114044,0,0,0.5,1.41428571428571,0,0,0,0.285714285714286,1,0.428571428571429,0.25,0.6,0.933333333333333,1.33333333333333,1.5,1,0,0.0967071678613797,0.0894491809204388,0.185184333559729,0.250527592804054,0.0295422992164975,0.267037236524416,0.368626628432537,0.598955784259303,1.09687449045991,0.779358496518691,0.342898922761119,0.282697567610769,0.200456341119564,0.375640938508466,0.258212208298703,0.163615669060211,0.924798083638559,0.394531901282899,0.64869304938191,1.17245781954139,1.09921053145247,1,0
4.763248094,-0.686579809634413,-0.431150289121681,-0.231806024319346,-1.04130024997764,-0.534321285588253,-0.280925726883413,-0.277163328321291,0.380317569544056,0.328110558191298,1.09756110403218,0.389223424706163,0.666146803768263,1.51296956694017,0.618179667861324,0,0,1.06106870229008,0,1.41842236230922,1.22392409501271,1.14756871035941,0.185430463576159,3.05,1.28134298259632,1.22193131128453,1.36306357908518,0.797250859106529,0.827703377973216,1.51531151003168,1,0.428571428571429,1.22222222222222,1.97142857142857,0,0,1,0.857142857142857,1.33333333333333,1,0,1.5,1.26666666666667,1.75,1.6,0.5,1.33333333333333,1.09588256977945,1.06643187540851,1.3528872186381,0.131817565305205,2.10987285159314,1.24535535411817,1.12995076581216,1.36476503242173,0.670059968093654,0.58593897672977,1.98775127863382,0.844086799537194,0.604089972786815,0.729922089233171,1,0,1.71282564275265,1.06100340910676,1.01370857604888,1.95407057820414,1.01365314910259,0.404349112856024,1.11050240895342
